authorization	285 405 409 422
to	420 406 438 420
perform	448 405 518 422
the	526 405 555 419
"Acute	564 405 625 420
Oral	631 405 673 419
Toxicity	683 405 763 420
Study	769 405 820 420
in	827 405 847 419
the	859 404 887 418
Rat"	896 402 937 417
tests	155 436 205 451
on	214 437 234 448
materials	241 436 334 450
D13	339 434 371 448
and	377 434 409 449
D23	420 433 449 450
supplied	458 433 537 451
by	545 433 567 450
Lorillard.	572 433 671 447
The	690 434 720 447
fixed	729 433 779 447
price	787 436 839 450
for	848 434 880 447
each	888 434 927 447
test	157 462 194 479
is	205 465 225 479
$2050	234 464 282 481
for	294 464 322 478
each	331 466 372 479
material,	377 464 466 481
for	474 466 506 479
a	514 465 527 478
total	535 464 587 481
price	592 465 647 480
of	652 464 672 478
$4100.	680 462 741 479
Studies	757 465 831 478
are	839 466 868 479
to	877 464 897 478
be	907 464 927 478
conducted	155 496 244 511
in	253 496 273 510
accordance	281 493 379 508
with	388 494 431 509
the	438 494 470 508
October	476 494 546 509
17,	557 494 583 509
1980	594 493 635 510
formal	643 494 702 508
agreement	709 493 799 508
between	809 493 877 508
Borriston	157 525 246 542
and	253 527 282 538
Lorillard.	293 524 389 539
All	403 525 438 539
work	448 525 486 539
is	498 524 517 538
to	526 525 546 539
be	551 524 575 537
coordinated	582 525 694 539
with	701 525 742 538
our	750 525 779 538
Dr.	790 522 816 537
Connie	827 522 888 537
Stone	897 522 945 537
(919)	157 553 205 570
373-	216 553 253 567
6663.	255 553 303 567
FOLLOW	127 876 187 890
UP	188 876 208 890
DATE	209 876 251 890
BUDGET	144 929 204 944
NO.	205 930 232 944
REQUISITION	444 874 538 888
NO.	538 874 564 888
ISSUED	778 872 828 889
BY	830 872 856 887
APPROVED	766 927 842 942
BY	844 927 871 942
DEPT.	547 927 588 944
NO.	591 927 619 944
ACCT.	391 929 433 944
NO.	435 927 461 944
SHIP	31 304 64 314
TO	66 304 86 312
(DEPT-	88 304 136 315
BRANCH)	136 304 198 314
FOR	255 243 287 253
PURCHASING	289 243 376 251
DEPARTMENT	379 242 473 252
USE	474 242 502 252
ONLY	505 243 543 251

530:	570 56 614 69
PAYROLL:	567 71 668 85
700	682 71 718 86
OTHER	538 318 600 333
(Date)	672 837 736 855
(Signature)	203 841 325 859
92314414	913 802 937 886
LOEWS/	301 113 369 128
LORILLARD	370 113 469 127
PUBLIC	480 113 550 127
AFFAIRS	561 113 643 124
COMMITTEE	652 112 755 125
CONTRIBUTION	378 128 516 139
IDENTITY	526 127 618 141
CARD	629 126 676 140
274-	623 56 670 70
38-	672 56 705 70
3042	705 54 754 69
ANDREW	567 41 636 55
TISCH	704 41 762 56
COMPLETE	73 189 166 206
EITHER	174 190 245 203
A	253 189 268 203
OR	276 189 301 203
B	310 187 325 202
BELOW:	333 187 402 201
A.	74 236 95 249
I	118 235 133 248
hereby	141 233 212 251
authorize,	221 233 332 250
until	347 232 402 247
further	412 230 494 245
notice,	502 230 581 245
a	594 229 610 244
voluntary	616 228 723 243
contribution	731 229 870 243
by	118 250 143 264
salary	158 249 236 264
deduction	250 249 368 262
to	382 247 410 262
the	422 247 458 261
Loews/	473 247 555 261
Lorillard	551 242 674 259
Public	682 244 763 255
Affairs	778 239 871 261
Committee	119 264 222 279
(LOPAC)	237 264 311 279
of	322 264 349 278
the	359 263 392 278
following	404 264 507 278
amount	516 258 586 278
per	595 261 631 278
pay	639 261 676 275
period:	682 258 764 273
$	245 292 254 307
1.00	258 292 300 307
$	245 320 257 337
4.00	257 321 301 338
$	535 288 551 305
2.00	551 288 596 303
$20.00	615 314 673 329
(please	539 335 618 348
specify)	631 332 721 349
B.	74 369 97 383
Enclosed	118 367 213 380
is	223 366 246 381
a	256 366 272 380
check	278 367 338 381
or	347 367 373 380
money	380 367 440 381
order	446 365 507 379
in	514 363 543 378
the	548 362 588 377
amount	595 362 668 379
of	677 362 698 376
$	712 359 724 377
as	121 383 147 397
a	155 384 168 397
contribution	176 381 314 395
to	326 380 347 394
LOPAC.	359 377 425 395
My	74 429 99 444
contribution	111 426 257 441
is	268 426 292 443
voluntary.	302 426 419 441
I	446 423 458 438
am	470 426 495 439
aware	508 425 571 438
of	579 422 607 437
my	616 423 644 437
right	655 423 713 437
to	726 420 750 435
refuse	760 420 833 435
to	843 420 867 434
contribute	76 443 190 457
without	199 441 281 454
reprisal	293 440 385 457
of	395 440 420 454
aware	615 440 676 453
of	685 439 711 450
the	718 436 754 451
political	763 434 869 449
any	431 440 466 458
kind.	473 440 530 454
I	556 437 567 454
am	580 439 606 452
purpose	73 458 158 473
of	168 454 192 471
LOPAC.	205 457 271 470
I	297 458 312 469
am	323 455 348 469
aware	360 457 418 470
that	431 454 478 468
a	490 457 499 468
copy	513 455 558 468
of	572 454 595 468
the	608 453 645 467
report	658 454 727 468
of	738 451 765 466
LOPAC	775 451 836 465
is	844 451 872 465
filed	73 471 137 484
with	150 473 202 484
available	706 464 818 479
the	213 472 250 486
Federal	266 472 353 485
Election	368 469 465 484
Commission	478 468 606 485
and	616 466 658 481
is	669 468 695 482
for	833 464 866 478
purchase.	74 487 172 502
I	199 487 214 500
am	221 489 245 502
aware	256 489 314 502
that	325 486 370 499
the	380 486 413 499
guidelines	425 485 543 499
above	550 483 607 497
as	619 485 643 498
to	653 482 676 497
the	689 483 723 496
amount	730 480 803 493
of	811 480 838 495
my	844 482 872 496
contribution	76 503 219 516
are	228 504 265 515
only	278 500 326 515
suggestions.	337 499 476 516
am	527 501 552 511
aware	564 499 624 510
that	636 497 683 512
my	694 497 718 512
contribution	733 496 874 509
American	775 511 872 524
counts	76 518 147 533
against	158 518 244 532
my	256 517 281 531
individual	294 517 411 530
contribution	425 513 571 528
limit.	582 511 648 529
I	680 510 691 528
am	704 513 730 527
an	739 513 762 526
citizen	76 532 155 546
or	163 532 187 545
I	199 532 214 543
have	223 532 271 546
been	280 532 325 545
admitted	337 529 427 544
to	436 531 464 544
permanent	472 529 573 547
U.	584 525 604 543
S.	608 527 628 544
residence.	641 528 755 542
THE	73 606 112 617
FOLLOWING	118 603 224 617
INFORMATION	235 602 362 616
MUST	370 602 415 616
BE	427 602 451 615
FURNISHED:	461 602 574 615
1.	74 633 95 648
Full	121 633 165 647
Name	176 631 223 648
2.	76 679 96 693
Residence	121 676 224 691
Address	235 676 316 691
3.	74 722 98 736
Business	122 722 213 737
Address	221 721 303 738
4.	76 754 97 768
Occupation	121 753 238 768
Andrew	337 630 407 643
H.	415 628 436 643
Tisch	449 628 507 642
(Print	428 645 497 662
or	506 647 530 661
type)	539 644 596 662
26	339 673 362 690
East	370 673 420 687
63rd	428 673 476 690
Street,	484 673 565 688
New	574 673 614 688
York,	621 670 677 688
N.	689 672 712 690
Y.	720 669 746 687
10021	758 672 813 690
(Include	432 691 517 708
state	529 690 592 705
and	596 689 633 706
zip	641 689 677 706
code)	685 689 743 706
One	338 719 375 734
Park	383 716 428 733
Avenue,	438 721 515 735
New	529 719 568 734
York,	575 719 630 734
N.	647 718 665 735
Y.	681 718 701 733
10016	714 716 772 731
Chairman/	334 749 438 766
CEO	438 750 473 764
-	485 753 497 761
Lorillard	506 749 615 766
Tobacco	621 749 703 764
Company	710 747 792 764
(Job	431 765 478 785
title	482 763 542 780
or	550 768 578 779
position)	586 765 689 783
1	570 824 585 842
November	588 821 679 839
1991	682 820 716 837
Return	235 898 304 916
this	314 899 363 913
form	371 899 420 914
in	427 899 453 914
the	462 898 495 913
envelope	508 899 602 914
provided.	611 897 710 914

NAME	97 105 128 113
STRUCTURE	97 187 157 197
II	265 330 287 341
COMMENTS	97 351 156 362
A41	596 337 628 348
00838511	875 799 901 890
DATE	663 103 694 113
DECISION	270 78 379 96
TREE	384 78 437 95
ESTIMATION	445 78 578 95
OF	586 80 617 94
TOXIC	623 78 692 95
RISK	699 78 749 95
Paul	137 110 177 123
Schickedantz,	187 110 314 124
Jack	323 110 364 123
Reid	372 109 412 123
12-	724 108 751 122
4-	752 108 772 121
80	773 108 793 121
COMPOUND	95 131 159 141
NAME	160 131 191 141
2-Hydroxycyclododecanone	134 154 372 169
OH	247 232 270 246
O	247 261 261 272
ESTIMATED	97 325 155 335
TOXICITY	157 325 204 333
CLASS	208 324 240 335
LORILLARD	514 324 574 332
COMPOUND	574 324 637 334
CODE	639 324 670 334
NUMBER	673 325 719 336
This	139 378 179 391
carbocyclic	187 378 297 392
keto	304 377 345 391
alcohol	351 377 420 391
was	429 380 461 391
placed	469 377 529 392
in	538 378 560 392
estimated	567 377 655 392
toxicity	666 378 745 392
class	751 378 804 391
II	811 377 830 391
due	139 392 174 406
to	178 395 200 405
the	209 394 236 407
direct	245 394 306 407
attachment	314 394 413 405
of	420 394 442 405
the	450 392 482 406
ketone	487 392 548 405
to	560 394 578 405
the	586 391 620 406
cyclic	627 392 685 407
nucleus.	695 392 772 405
LORILLARD	95 901 155 912
RESEARCH	159 901 213 912
CENTER	217 902 258 912
FORM	857 899 890 909
1	891 899 901 909
(580)	901 899 932 909

DESCRIPTION	22 109 110 119
DESIGN	22 163 69 173
NO	70 163 94 173
272972	447 154 507 168
☑	322 215 337 223
USE:	311 187 343 201
OFFICIAL	47 216 108 227
☑	31 218 45 228
DOMESTIC	337 216 401 226
☐	669 215 686 223
(GRAVURE)	772 215 841 226
NO	438 258 460 266
☑	425 257 438 264
BRANCH	44 394 114 409
REPLACEMENT	22 480 129 495
LOUISVILLE	282 395 368 406
PETERSBURG	443 395 539 408
MACON	627 394 682 408
DESCRIPTION	22 514 106 527
BRANCH	41 568 112 583
LOUISVILLE	282 570 370 584
PETERSBURG	443 571 536 584
80-	150 538 179 548
15	181 536 198 549
272972	447 535 503 549
COMMENTS:	23 631 107 645
MACON	627 570 686 580
680115980	851 712 880 827
QNED:	36 856 77 866
DATE:	643 858 679 868
BROWN	314 11 360 19
&	366 13 374 19
WILLIAMSON	377 11 456 21
TOBACCO	461 11 520 19
CORPORATION	523 11 615 19
MATERIAL	309 25 398 39
SPECIFICATION	402 24 553 39
DESIGN	560 25 622 39
CHANGE	359 38 427 52
AUTHORIZATION	435 39 574 50
NEW	23 77 52 90
ITEM	59 78 95 89
VICEROY	153 105 221 116
Rich	229 102 266 116
Lights	276 102 332 117
100'	342 99 374 116
s	377 105 391 113
20'	397 101 425 115
s	425 105 434 113
Label	442 101 489 116
BRAND	23 135 70 145
(S)	73 135 83 145
VICEROY	153 130 219 143
Rich	227 130 265 141
Lights	274 128 330 141
B1	152 156 170 170
-257	170 155 207 172
UPC	368 162 395 172
NO	396 162 416 172
MATERIAL	637 161 703 171
NO.	707 162 730 170
50	745 154 762 167
-034A	766 151 808 164
TYPE	22 189 59 202
CHANGE:	61 187 129 200
☐	137 215 154 226
TEMPORARY	153 216 230 224
MILITARY	458 208 523 218
☐	438 216 452 223
EXPORT	461 218 509 226
GENERAL	572 209 632 219
☐	555 218 569 226
EXPORT	576 219 625 226
CUSTOMER	688 209 758 220
SPEC.	687 218 725 228
If	22 257 32 268
a	36 260 44 268
material	49 257 99 268
or	101 257 115 268
dimensional	119 257 190 267
change	194 257 234 268
also	238 256 262 267
involved?	266 256 325 269
If	22 271 35 281
yes	38 272 60 282
supply	64 271 104 284
details	107 271 153 282
☐	351 258 366 266
YES	368 257 391 268
WINSTON	758 395 824 405
SALEM	828 395 877 405
10/	263 453 290 467
16/	291 453 317 467
81	317 454 335 467
1010/	263 422 290 435
30/	290 422 317 435
8181	317 422 337 435
SCHEDULE:	27 418 107 429
DATE	111 416 149 430
OR	153 416 175 426
INVENTORY	26 429 110 440
DEPLETION	115 427 199 441
DELIVERY	27 451 98 465
DATE	104 450 146 463
VICEROY	150 510 219 523
Rich	225 511 262 524
Lights	272 508 329 523
100'	337 508 372 522
s	374 511 384 522
20'	389 508 418 523
s	421 513 429 521
Label	435 510 485 521
DESIGN	23 542 69 553
NO.	69 543 95 553
UPC	370 542 392 550
NO.	397 542 414 552
MATERIAL	639 543 704 553
NO	707 542 729 552
50-	754 538 780 549
034	782 536 809 547
WINSTON	758 568 824 581
SALEM	828 568 877 582
INVENTORY	27 592 114 603
DEPLETION	27 605 110 618
DATE	111 605 149 618
10/	282 601 308 614
30/	309 601 335 614
81	337 601 355 614
Material	150 631 228 645
#	234 631 244 645
50	245 633 262 644
-034	263 631 300 644
A	299 633 309 644
has	317 634 346 644
been	355 634 392 642
assigned	398 634 476 645
to	485 633 503 644
the	514 633 540 644
VICEROY	548 633 616 643
Rich	623 633 661 644
Lights	670 633 725 644
100'	734 630 770 643
s	772 634 780 642
20'	788 631 816 642
s	818 635 826 643
Label	837 631 883 644
with	150 649 191 659
new	195 651 227 661
bottom	236 648 291 661
panel.	300 649 354 663
Bottom	374 648 433 661
now	438 651 467 659
incorporates	479 648 585 661
shield.	597 648 657 659
On	675 648 698 659
both	707 648 744 659
side	754 648 790 659
and	800 647 828 660
bottom	152 663 211 677
panels,	213 665 279 679
"VICEROY"	300 663 375 676
and	383 666 410 676
"Rich	419 665 467 676
Lights"	475 663 543 676
have	549 663 587 676
been	595 662 633 676
inverted.	641 663 724 676
Cartons	742 663 808 676
and	818 663 846 676
labels	152 679 208 693
must	213 683 251 693
change	263 680 318 693
design	326 682 385 692
simultaneously.	392 679 530 693
The	545 680 577 694
current	587 682 652 692
design	660 679 716 692
cannot	725 680 779 690
be	790 679 809 692
used	818 679 855 692
in	864 680 884 690
production	150 697 246 711
after	253 697 300 710
10/	309 697 338 710
30/	338 696 366 709
81.	366 697 392 707
J.	98 747 111 760
F.	115 749 128 760
Banks	129 749 167 759
C.	101 761 114 771
Lamb	116 763 153 771
C.	98 771 112 782
L.	115 774 132 785
Domeck	132 774 186 785
Webb	132 786 173 794
L.	101 796 114 806
C.	116 795 129 808
Lanham	133 796 187 807
Branch	101 809 143 819
QC	146 809 169 819
Branch	98 818 145 829
Supply	146 818 191 829
Copies	27 749 65 762
to:	70 749 89 760
S.	148 870 167 883
T.	179 869 196 883
BEASLEY	204 870 274 880
(MRS	278 870 325 881
)/	328 869 345 884
jlf	346 870 375 885
9/	727 852 744 865
17/	748 852 771 866
8181	771 852 790 865
680115980	0 951 102 966
PRODUCED	0 969 91 980
FROM	106 968 150 982
B&W	165 969 200 982
WEB	208 966 244 981
SITE	253 968 300 983

DATE	191 270 259 290
TIME	442 271 495 290
NAME:	196 380 264 399
OFFICE:	194 406 280 429
NAME:	191 516 265 536
OFFICE:	191 540 275 564
11/4/93	288 273 362 286
COMMENTS:	190 611 326 627
cc:	350 786 378 799
91372360	926 745 952 820
Lorillard	147 84 429 150
TOBACCO	257 136 331 152
COMPANY	335 139 410 151
Nov.	127 33 160 45
4	171 31 183 44
93	190 29 213 44
16:33	221 29 261 42
KONICA	364 31 415 43
FAX	417 29 445 44
285	449 29 479 41
P.	847 23 871 42
1	878 19 893 42
101	152 154 168 166
N.	171 154 185 165
CLASSEN	186 154 239 163
BLVD.	244 154 275 165
SUITE	278 155 312 166
102.	318 154 339 166
OKLAHOMA	341 152 406 164
CITY	410 152 434 164
OK.	439 152 459 163
73118	463 154 492 166
TELEPHONE	496 155 560 166
405)	565 155 590 166
543-	594 156 619 167
0455	617 156 642 167
or	644 156 658 167
04600460	662 154 686 166
FACSIMILE	390 215 502 232
COVER	507 214 581 233
PAGE	583 219 643 235
3:28	525 273 566 285
CST	573 273 606 286
The	196 298 234 315
following	243 298 334 319
document,	335 298 437 318
including	444 301 525 320
cover	533 302 583 318
page	590 302 636 318
is	642 299 660 318
3	674 303 690 318
pages	695 302 750 318
long.	756 301 802 318
PLEASE	191 338 275 355
TRANSMIT	288 337 395 356
THIS	404 340 457 356
DOCUMENT	461 342 578 355
TO:	588 340 622 356
Mr.	305 382 336 395
A.	346 382 369 395
J.	374 382 398 397
Giacoio	409 382 481 398
New	305 406 335 423
York-	346 406 411 425
Sales	415 408 470 424
Planning	479 408 562 424
212	448 436 477 453
545-	497 436 540 455
3299	539 436 583 453
FAX	195 434 239 451
PHONE	246 437 316 452
NUMBER:	328 434 420 454
THIS	196 476 245 492
DOCUMENT	251 476 373 493
IS	382 477 401 492
FROM:	407 477 472 493
R	310 523 329 534
F	336 523 357 534
Oklahoma	277 545 378 562
City.	385 544 428 561
OK	434 544 470 561
FAX	189 575 238 590
PHONE	243 571 320 588
NUMBER:	320 574 423 590
(400)	428 572 477 589
840-	484 572 529 591
0639	531 574 579 589
The	352 611 380 627
attached	393 614 476 630
Competitive	484 612 595 628
information	610 615 722 630
was	350 642 383 654
secured	390 640 460 656
in	472 640 497 656
Oklahoma	506 640 588 656
today.	598 642 658 658
If	352 672 378 685
you	384 671 415 688
should	423 671 486 687
have	497 672 533 685
any	544 674 578 689
questions.	585 672 687 684
If	189 709 210 728
any	211 713 249 725
of	251 713 277 725
these	278 713 324 726
pages	337 714 393 727
are	398 714 428 727
not	434 711 468 726
legible,	471 710 539 727
or	544 713 568 726
you	573 714 608 727
do	610 711 640 727
not	643 714 678 729
receive	681 711 746 727
all	759 711 777 727
pages,	191 727 256 743
please	261 727 320 740
call	328 726 357 741
this	366 726 404 741
office	410 726 460 741
as	466 725 486 740
soon	492 725 540 741
as	545 726 570 743
possible.	574 727 657 740
Mr.	388 785 418 798
R.	429 785 445 798
B.	459 783 479 798
Spell	488 783 544 798
Mr.	394 801 422 812
S.	432 801 452 812
L.	459 798 480 810
Enloe	496 799 545 810
please	351 691 411 707
advise.	422 693 492 708
Dick	566 691 605 703

Home	405 74 488 94
Office	496 70 580 91
Check	590 67 682 89
20182	175 122 216 132
Request	217 77 341 101
Attention:	87 198 143 206
Address:	86 212 141 222
No	766 180 788 190
City	179 239 202 249
State	396 232 423 242
CA	405 216 429 227
94080	549 214 587 225
OR	454 289 480 299
Quantity	488 377 538 388
Units	576 373 611 386
Amount	753 369 800 380
288	333 395 356 406
296	338 468 360 479
725	417 392 440 403
725	417 465 444 478
CTNS	578 461 614 472
CTNS	577 390 614 400
Date	480 552 503 565
39A00A	578 566 628 577
0607	670 563 702 574
ID#	727 543 758 553
Verification	104 613 169 623
Ref	104 628 131 638
Date	396 603 427 617
Vendor#	480 602 531 613
Check#	397 620 447 630
Description	322 651 391 662
Account#	410 648 469 661
Department	489 645 557 656
Product	581 644 632 654
Amount	761 637 808 648
Date:	320 795 351 805
00000	641 784 683 797
Check	646 802 685 812
Y	660 816 678 827
N	748 811 762 824
Distribution:	111 844 181 855
For	347 74 397 96
425	614 898 641 913
481	650 898 677 912
31	683 898 702 912
46	702 898 724 912
PAGE	776 898 821 909
02	822 897 846 911
210180429	1 954 106 964
PRODUCED	0 969 89 984
FROM	106 966 150 986
B	157 969 174 980
&	174 968 185 982
W	183 968 202 982
WEB	207 969 248 982
SITE	253 966 303 981
MAR	86 908 122 921
24	125 908 158 923
1999	160 908 187 923
16:	194 908 217 919
16	217 906 237 919
Fax	186 839 206 853
to	208 841 223 855
Field	223 841 254 852
Payments	257 841 313 851
at	313 839 328 849
(502)	328 838 360 852
588-	360 838 387 851
7826	387 837 416 850
Pay	568 788 594 799
Terms	594 788 641 801
Pay	568 802 591 816
Method	594 800 648 815
Separate	568 817 622 827
Pay-	620 817 656 828
Prepared	402 793 456 803
By:	458 793 476 803
Voucher	110 799 160 810
Approval:	161 799 217 810
Account	166 654 213 665
Name	217 654 250 665
Business	650 640 700 651
Unit	703 640 729 650
Pay	564 616 583 626
Handling	590 613 637 626
Check	480 616 517 627
Date	518 616 545 627
Account	560 599 611 614
Month	611 598 648 612
Robert	150 577 191 592
Requested	102 561 162 574
By:	166 560 186 571
Robert	311 557 349 565
E.	351 553 362 566
Muhonin	368 554 416 564
03/	502 568 520 579
24/	520 568 540 578
99	540 567 555 577
Dist/Asgmt	560 547 625 560
C.F.	645 546 669 557
#	669 546 683 557
Check	643 500 679 514
Total	683 500 716 513
$166	754 497 787 511
586	788 496 812 510
6060	812 497 830 510
$12	758 453 786 468
784	786 454 812 468
00	812 453 829 467
$2	660 455 679 468
00	679 455 698 468
6.	494 465 509 475
382	507 462 530 476
March	311 513 346 524
15-	350 510 372 521
19,	374 513 393 524
1999	396 510 423 521
Section	101 475 143 485
18	144 473 158 484
Narl	161 471 190 485
Chain	190 471 227 485
Walgreens	227 471 291 486
Promo	101 518 136 531
Dates	141 517 178 528
Charge	101 534 146 545
To	150 532 167 542
Section:	167 531 215 542
PER	223 529 250 540
ATTACHED	253 527 324 541
SEE	111 429 137 440
ATTACHED	141 429 211 440
GPC	97 399 124 412
BUYDOWN	125 399 196 410
PROGRAMS	199 397 278 411
Promotion	166 372 225 380
Name	181 384 217 397
Promotion	313 366 374 376
Number	320 381 367 389
Promotion	397 365 459 375
Code	410 378 446 389
AVG	646 372 675 382
Rate	679 370 707 381
$143	751 381 783 394
922	782 383 808 394
80	808 383 822 394
$2	657 385 675 396
84	675 384 692 397
50,	489 390 506 401
759	507 391 531 402
1099	93 328 120 336
name	120 327 152 337
for	152 325 166 336
number	170 323 208 336
listed	208 323 236 336
above	236 321 272 332
proper	272 321 308 334
name	309 323 341 333
of	341 321 355 331
egal	355 320 381 331
as	410 321 425 328
shown	426 317 458 330
on	458 317 475 328
IRS	475 316 494 327
form	496 314 522 325
(please	522 314 560 327
print)	560 313 589 326
Enter	89 286 116 294
Federal	120 284 158 297
Employer	162 284 208 294
Identification	212 284 276 294
Number	278 281 320 292
Social	548 272 581 283
Security	582 271 624 284
Number	627 272 669 282
Please	245 264 290 277
complete	292 263 346 277
the	347 263 371 274
following	374 261 429 275
If	429 258 443 272
checked	443 258 494 272
"NO"	494 258 530 269
for	531 256 549 270
corporation	551 256 622 271
above:	623 256 667 269
Pay	87 183 110 194
To:	114 182 137 195
COREMARK	161 180 236 191
NTERNATIONAL	238 176 337 191
DAVID	157 194 198 205
DRESSER	202 193 263 207
395	153 208 179 221
DYSTER	183 208 234 221
POINT	238 208 276 218
BLVD	280 207 313 218
SUITE	317 205 355 216
415	356 204 380 215
S.	162 225 173 235
SAN	177 223 204 234
FRANCISCO	208 222 287 233
Is	664 166 677 177
this	678 165 700 179
a	702 166 709 179
corporation	711 163 782 177
Yes	670 180 696 193
X	674 196 687 206
Distributor	83 122 143 136
No	146 120 169 134
Char	86 138 118 151
No	120 137 143 150
MAR-	80 14 116 28
24-	116 14 140 27
1999	143 14 175 25
14:	192 14 216 25
39	220 13 242 23
BROWN	313 11 358 21
&	363 10 374 21
WILL	383 10 418 21
IMASON	417 8 472 22
Brown	311 59 343 69
&	342 59 355 70
Williamson	354 59 414 67
Tobacco	414 54 459 68
Corporation	460 54 520 65
(Records	83 67 125 75
Retention:	129 64 175 75
30	181 61 194 72
days)	195 64 223 74
Check	430 116 467 127
Required	469 115 520 125
ASAP/	417 128 459 141
PROMPT	461 128 517 139
Mai	549 110 576 123
Check	577 112 614 122
To:	614 112 636 120
PLEASE	637 110 688 121
OVERNIGHT	688 106 767 119
to	770 105 787 116
X	724 123 741 136
Payee	754 122 792 135
(Name)	669 138 706 149
Zip	509 229 526 240
Code	527 228 556 239

HOURS:	206 480 301 498
SPECIFICS:	209 606 331 626
☑	307 659 326 673
☑	305 715 327 729
0006	108 899 132 909
91856041	876 772 904 839
SPECIAL	206 228 340 255
EVENT	350 228 465 253
INFORMATION	474 225 716 252
SHEET	724 228 831 252
GENERAL	204 324 322 342
INFORMATION:	327 324 505 342
EVENT	209 360 259 377
NAME:	265 360 319 374
EVENT	206 387 261 405
LOCATION:	262 387 352 405
EVENT	209 416 261 433
DATES:	265 416 315 433
The	374 358 405 372
USO	411 358 442 369
Spring	444 359 501 372
Festival	505 356 576 370
42nd-	376 388 432 399
57th	438 385 477 398
Street,	484 385 541 399
New	547 385 579 398
York	584 385 627 398
NY	639 385 659 399
June	374 413 411 427
3,	416 413 436 427
1995	444 413 482 427
MONDAY-	206 514 287 531
FRIDAY	289 513 350 533
SATURDAY-	209 543 297 561
SUNDAY	298 542 363 562
llam-	379 542 431 556
6pm	437 542 469 560
check	210 633 246 644
applicable	248 634 310 647
box(es):	314 631 360 644
#	330 656 339 673
OF	344 658 367 672
BOOTH(S)	370 656 450 673
☐	307 687 324 701
SAMPLING	327 687 408 702
&	412 687 423 701
PREMIUMS	428 686 509 704
PREMIUMS	327 715 408 730
ONLY	416 716 458 727
☐	615 656 635 671
SIGNAGE	639 655 709 670
☐	615 684 633 701
MUSIC	636 683 688 701
VAN	692 684 729 699
☐	616 715 636 729
RACING	639 714 701 728
CAR	704 714 742 729
SUPERVISOR	210 778 356 796
INFORMATION:	363 781 542 796
NAME	206 816 258 829
OF	262 813 286 831
ALLWAYS	289 813 359 831
SUPERVISOR:	359 813 458 831
Jerome	498 813 559 828
Curry	564 813 611 830
PHONE	210 844 267 858
NUMBER	274 844 344 859
(201)	364 839 412 854
923-9208	416 841 452 855
BEEPER	517 841 574 856
NUMBER:	578 841 652 856
(201)	681 841 722 854
698-	729 841 766 852
780	769 839 802 852
Newport	140 78 492 162
pleasure	501 77 871 157

COMPOUND	108 109 175 119
SOURCE	109 141 153 152
INVESTIGATOR(S)	108 203 199 214
SIGNATURE(S)	108 232 181 243
REPORTED	653 170 709 183
TESTED	420 170 464 183
MALE	429 296 464 310
FEMALE	519 296 563 309
SOURCE	519 328 566 339
Unk.	231 162 281 182
P.O.	386 360 407 373
A4	861 127 897 151
12/28/78	485 163 580 180
X	474 284 498 302
Unk.	760 286 810 303
Camm	608 323 661 338
Research	671 320 767 335
☑	370 360 388 373
☑	258 388 280 406
5	277 487 297 504
10	267 517 293 532
10	268 546 296 561
10	271 578 297 593
10	267 606 296 620
1	157 483 169 496
2	157 511 171 526
3	158 541 171 555
4	157 571 171 585
5	158 602 171 615
1800	492 487 545 504
2160	489 518 541 532
2592	492 547 539 562
3732	494 577 540 594
4479	490 605 540 620
CONCLUSION	105 740 173 753
00040534	875 824 902 920
ACUTE	379 56 455 76
TOXICITY	460 57 563 77
IN	567 59 593 79
MICE	599 57 658 75
3-Hydroxy-3-methylbutanoic	186 98 494 116
acid	504 99 549 114
(Tur	564 99 610 116
13)	621 99 652 116
Lorillard	185 131 293 149
-	303 135 317 143
Organic	326 130 407 148
Chemistry	420 128 526 152
LORILLARD	528 141 588 152
NO	590 142 608 152
OR39-	642 127 706 142
23	706 127 725 144
DATE	109 172 137 183
RECEIVED	138 172 191 182
5/3/79	737 148 813 165
10/6/80	738 163 823 178
,	824 173 833 184
Update	844 166 917 183
H.	254 196 283 211
S.	290 198 316 211
Tong	329 198 379 212
&	386 197 400 211
M.	411 196 433 213
S.	444 194 465 211
Forte'	480 197 549 210
B1014-	819 194 893 209
23	891 194 918 209
NOTEBOOK	698 203 763 214
PAGE	761 205 794 215
STRAIN	105 297 142 308
OF	145 297 163 310
MICE	164 297 191 310
Swiss-	208 286 284 306
Webster	281 288 362 303
DATE	634 297 666 310
RECEIVED	665 297 720 310
AVERAGE	108 327 158 338
WEIGHT	159 328 200 339
RANGE	203 328 239 338
(GM)	239 328 267 339
ROUTE	108 362 144 372
OF	144 362 162 372
COMPOUND	159 362 222 373
ADMINISTRATION	226 362 316 373
☐	465 362 478 373
I.P.	480 365 496 373
☐	552 362 566 373
I.V.	571 362 585 373
☐	642 365 656 375
INHALATION	656 363 723 374
COMPOUND	105 390 169 403
.5	284 390 307 405
%	307 391 321 399
METHYL	320 390 357 400
CELULOSE	361 390 422 401
☐	474 390 492 403
CORN	490 390 522 400
OIL	525 392 544 403
☐	599 390 616 401
SALINE	616 392 651 400
☐	707 391 724 404
OTHER	722 391 758 401
GROUP	135 447 175 458
NO.	177 448 196 458
%	280 448 293 458
SOLUTION	293 448 346 459
DOSAGE	507 448 557 456
(mg/	476 455 498 468
kg	498 457 512 470
BODY	512 457 539 467
WEIGHT)	544 455 585 468
RESULTS	788 450 835 460
(NO	756 455 778 468
